doctor_id,specialization,experience_years,performance_rating
D75954,Gastroenterology,28,3.51
D75955,Urology,9,2.1
D75956,Urology,28,1.61
D75957,Gastroenterology,3,1.89
D75958,Oncology,39,4.03
D75959,Oncology,26,1.81
D75960,Oncology,14,4.04
D75961,Pediatrics,1,2.06
D75962,Pediatrics,10,3.19
D75963,Gastroenterology,31,2.03
D75964,Emergency,39,4.26
D75965,Pediatrics,17,4.95
D75966,Emergency,37,4.59
D75967,Urology,4,4.59
D75968,Emergency,4,2.78
D75969,Emergency,15,3.95
D75970,Orthopedics,36,2.53
D75971,Orthopedics,20,4.21
D75972,Oncology,34,1.03
D75973,Orthopedics,12,1.36
D75974,Pediatrics,8,1.06
D75975,Cardiology,36,4.11
D75976,Orthopedics,30,3.57
D75977,Cardiology,37,2.87
D75978,Oncology,25,4.63
D75979,Neurology,14,4.61
D75980,Neurology,33,4.61
D75981,Neurology,33,2.14
D75982,Urology,18,4.01
D75983,Urology,28,1.25
D75984,Urology,6,4.06
D75985,Emergency,34,3.85
D75986,Gastroenterology,31,4.22
D75987,Pediatrics,24,1.57
D75988,Urology,24,2.22
D75989,Cardiology,16,1.91
D75990,Orthopedics,5,2.79
D75991,Emergency,6,1.18
D75992,Urology,10,1.31
D75993,Urology,23,4.78
D75994,Orthopedics,35,4.98
D75995,Neurology,9,1.62
D75996,Neurology,38,4.72
D75997,Orthopedics,34,3.24
D75998,Pediatrics,5,3.33
D75999,Pediatrics,18,4.25
D76000,Emergency,1,3.02
D76001,Cardiology,40,3.52
D76002,Oncology,38,4.4
D76003,Neurology,18,3.07
D76004,Cardiology,28,4.25
D76005,Gastroenterology,25,1
D76006,Neurology,12,4.68
D76007,Pediatrics,16,3.89
D76008,Pediatrics,7,1.8
D76009,Oncology,25,4.5
D76010,Orthopedics,13,3.66
D76011,Cardiology,19,2.15
D76012,Cardiology,25,3.51
D76013,Oncology,24,4.97
D76014,Pediatrics,35,3.67
D76015,Emergency,36,3.64
D76016,Cardiology,40,1.05
D76017,Urology,4,3.43
D76018,Orthopedics,9,2.46
D76019,Cardiology,14,2.51
D76020,Gastroenterology,25,4.95
D76021,Cardiology,14,4.66
D76022,Orthopedics,10,4.16
D76023,Gastroenterology,23,2.85
D76024,Orthopedics,11,2.14
D76025,Cardiology,18,2.25
D76026,Pediatrics,21,4.35
D76027,Urology,30,1.3
D76028,Gastroenterology,26,1.15
D76029,Cardiology,23,2.5
D76030,Emergency,36,1.15
D76031,Neurology,16,3.01
D76032,Gastroenterology,30,4.91
D76033,Neurology,9,3.86
D76034,Urology,11,1.99
D76035,Oncology,24,4.07
D76036,Emergency,8,2.17
D76037,Oncology,25,3.86
D76038,Cardiology,9,2.6
D76039,Gastroenterology,2,1.22
D76040,Orthopedics,33,2.47
D76041,Pediatrics,37,2
D76042,Cardiology,40,4.39
D76043,Cardiology,7,1.53
D76044,Oncology,8,4.96
D76045,Cardiology,8,1.47
D76046,Emergency,22,2.57
D76047,Pediatrics,2,3.98
D76048,Oncology,4,1.12
D76049,Urology,19,1.21
D76050,Neurology,5,1
D76051,Cardiology,15,3.27
D76052,Neurology,7,1.24
D76053,Gastroenterology,12,2.29
D76054,Orthopedics,39,2.87
D76055,Oncology,12,4.46
D76056,Orthopedics,25,1.25
D76057,Orthopedics,7,3.45
D76058,Neurology,40,3.36
D76059,Cardiology,9,4.15
D76060,Gastroenterology,4,3.34
D76061,Cardiology,14,4.78
D76062,Oncology,30,1.74
D76063,Emergency,7,1.91
D76064,Urology,9,3.71
D76065,Cardiology,7,3.61
D76066,Emergency,34,4.48
D76067,Cardiology,10,1.93
D76068,Cardiology,2,3.05
D76069,Emergency,11,1.25
D76070,Cardiology,9,2.59
D76071,Urology,6,1.97
D76072,Neurology,22,4.41
D76073,Oncology,14,2.52
D76074,Gastroenterology,16,1.64
D76075,Gastroenterology,19,1.13
D76076,Orthopedics,6,1.79
D76077,Neurology,13,3.81
D76078,Emergency,32,1.26
D76079,Neurology,3,4.41
D76080,Pediatrics,29,1.23
D76081,Gastroenterology,33,3.78
D76082,Cardiology,35,2.36
D76083,Oncology,34,2.13
D76084,Orthopedics,15,2.47
D76085,Urology,28,1.82
D76086,Urology,13,3.1
D76087,Pediatrics,12,4.48
D76088,Orthopedics,34,4.79
D76089,Neurology,33,3.32
D76090,Urology,34,1.11
D76091,Neurology,21,3.91
D76092,Oncology,6,2.09
D76093,Pediatrics,30,3.17
D76094,Orthopedics,40,1.01
D76095,Neurology,14,3.21
D76096,Emergency,27,3.78
D76097,Neurology,5,1.29
D76098,Neurology,20,3.54
D76099,Pediatrics,18,2.11
D76100,Emergency,13,2.09
D76101,Urology,14,2.26
D76102,Gastroenterology,32,3.78
D76103,Oncology,3,1.42
D76104,Neurology,33,2.33
D76105,Cardiology,9,2.46
D76106,Pediatrics,32,1.97
D76107,Urology,8,2.86
D76108,Neurology,20,3.22
D76109,Oncology,24,4.67
D76110,Cardiology,40,2.15
D76111,Pediatrics,36,3.3
D76112,Oncology,18,2.31
D76113,Urology,38,2.97
D76114,Gastroenterology,23,1.29
D76115,Neurology,5,3.04
D76116,Neurology,17,2.9
D76117,Orthopedics,33,3.33
D76118,Neurology,17,2.15
D76119,Pediatrics,23,3.02
D76120,Neurology,14,4.47
D76121,Pediatrics,8,1.57
D76122,Orthopedics,33,4.97
D76123,Neurology,5,1.96
D76124,Emergency,7,2.07
D76125,Gastroenterology,1,4.88
D76126,Neurology,8,2.35
D76127,Emergency,4,2.59
D76128,Pediatrics,24,3.63
D76129,Oncology,24,2.95
D76130,Urology,13,2.73
D76131,Cardiology,36,2.84
D76132,Orthopedics,18,3.77
D76133,Emergency,28,4.12
D76134,Urology,36,1.38
D76135,Neurology,14,2.28
D76136,Pediatrics,29,1.34
D76137,Urology,4,4.97
D76138,Orthopedics,29,4.08
D76139,Urology,15,3.13
D76140,Gastroenterology,20,3.72
D76141,Gastroenterology,39,1.78
D76142,Neurology,33,4.57
D76143,Urology,17,1.38
D76144,Pediatrics,27,4.67
D76145,Gastroenterology,35,3.54
D76146,Emergency,38,4.35
D76147,Orthopedics,6,1.96
D76148,Cardiology,21,3.61
D76149,Oncology,38,3.44
D76150,Emergency,22,1.21
D76151,Cardiology,1,1.07
D76152,Pediatrics,32,4.48
D76153,Cardiology,8,1.51
D76154,Pediatrics,38,1.04
D76155,Cardiology,22,3.48
D76156,Gastroenterology,13,3.66
D76157,Orthopedics,6,2.8
D76158,Emergency,39,1.27
D76159,Neurology,29,4.66
D76160,Neurology,21,3.82
D76161,Neurology,18,1.4
D76162,Pediatrics,3,3.63
D76163,Urology,26,4.15
D76164,Orthopedics,5,2.1
D76165,Neurology,13,2.3
D76166,Pediatrics,33,3.92
D76167,Gastroenterology,1,1.04
D76168,Pediatrics,6,4.18
D76169,Cardiology,27,1.86
D76170,Pediatrics,13,1.61
D76171,Cardiology,3,1.76
D76172,Gastroenterology,17,1.92
D76173,Emergency,14,4.46
D76174,Pediatrics,19,4.07
D76175,Urology,9,2.43
D76176,Urology,14,1.82
D76177,Emergency,40,2.57
D76178,Gastroenterology,1,1.82
D76179,Neurology,17,4.92
D76180,Urology,7,4.54
D76181,Orthopedics,13,3.32
D76182,Cardiology,31,4.86
D76183,Pediatrics,19,4.4
D76184,Oncology,15,2.79
D76185,Gastroenterology,29,1.53
D76186,Orthopedics,23,4.29
D76187,Orthopedics,23,1.9
D76188,Pediatrics,4,1.67
D76189,Gastroenterology,16,1.45
D76190,Gastroenterology,40,1.92
D76191,Pediatrics,22,2.75
D76192,Oncology,32,4.5
D76193,Neurology,37,2.16
D76194,Gastroenterology,2,1.11
D76195,Urology,27,2.92
D76196,Orthopedics,18,2.74
D76197,Urology,29,1.68
D76198,Pediatrics,29,1.38
D76199,Urology,8,2.53
D76200,Gastroenterology,15,3.18
D76201,Gastroenterology,21,4.43
D76202,Cardiology,3,2.82
D76203,Gastroenterology,22,2.78
D76204,Cardiology,12,2.93
D76205,Oncology,3,4
D76206,Gastroenterology,37,4.9
D76207,Orthopedics,19,4.9
D76208,Orthopedics,39,4.33
D76209,Pediatrics,20,2.89
D76210,Neurology,40,2.14
D76211,Cardiology,24,4.33
D76212,Emergency,11,3.81
D76213,Urology,17,3.34
D76214,Neurology,19,4.74
D76215,Pediatrics,38,1.03
D76216,Cardiology,24,2.93
D76217,Oncology,7,4.68
D76218,Cardiology,1,1.52
D76219,Emergency,2,1.05
D76220,Cardiology,10,2.86
D76221,Pediatrics,20,1.16
D76222,Oncology,35,1.46
D76223,Gastroenterology,7,1.08
D76224,Orthopedics,21,3.24
D76225,Oncology,31,4.31
D76226,Emergency,17,2.3
D76227,Orthopedics,12,3.92
D76228,Pediatrics,8,4.8
D76229,Emergency,32,1.51
D76230,Emergency,15,1.81
D76231,Emergency,11,2.52
D76232,Cardiology,3,1.29
D76233,Urology,38,1.56
D76234,Cardiology,31,3.27
D76235,Pediatrics,24,3.53
D76236,Neurology,23,1.67
D76237,Emergency,28,1.08
D76238,Emergency,7,2.74
D76239,Urology,32,1.73
D76240,Oncology,30,3.22
D76241,Emergency,7,1.3
D76242,Orthopedics,35,4.01
D76243,Cardiology,40,3.03
D76244,Gastroenterology,10,4.53
D76245,Emergency,3,4.96
D76246,Pediatrics,2,4.09
D76247,Gastroenterology,38,4.44
D76248,Urology,35,2.01
D76249,Neurology,38,1.09
D76250,Oncology,31,3.57
D76251,Neurology,19,3.46
D76252,Pediatrics,22,2.08
D76253,Cardiology,19,3.1
D76254,Neurology,21,2.38
D76255,Pediatrics,27,3.26
D76256,Neurology,21,4.19
D76257,Emergency,16,2.5
D76258,Urology,29,2.27
D76259,Orthopedics,33,3.17
D76260,Emergency,11,3.25
D76261,Urology,10,4.8
D76262,Cardiology,21,1.25
D76263,Pediatrics,17,4.43
D76264,Neurology,10,4.66
D76265,Urology,29,2.57
D76266,Pediatrics,6,2.01
D76267,Gastroenterology,10,4.94
D76268,Neurology,7,1.41
D76269,Orthopedics,11,2.87
D76270,Gastroenterology,38,1.69
D76271,Gastroenterology,40,3.21
D76272,Orthopedics,23,3.14
D76273,Urology,32,1.96
D76274,Emergency,25,1.09
D76275,Urology,3,4.7
D76276,Urology,28,4.13
D76277,Oncology,9,3.28
D76278,Neurology,4,1.52
D76279,Neurology,5,1.83
D76280,Gastroenterology,13,2.33
D76281,Cardiology,9,2.5
D76282,Neurology,15,3.11
D76283,Emergency,21,2.37
D76284,Emergency,20,4.03
D76285,Pediatrics,4,3.95
D76286,Urology,36,1.45
D76287,Urology,27,4.07
D76288,Neurology,13,1.48
D76289,Urology,9,2.35
D76290,Emergency,12,2.41
D76291,Oncology,24,4.09
D76292,Pediatrics,28,2.94
D76293,Urology,7,2.61
D76294,Oncology,40,3.44
D76295,Neurology,15,4.79
D76296,Orthopedics,17,4.74
D76297,Cardiology,9,1.36
D76298,Emergency,34,2.21
D76299,Cardiology,38,1.61
D76300,Orthopedics,40,4.89
D76301,Emergency,3,2.14
D76302,Pediatrics,34,2.08
D76303,Orthopedics,6,1.05
D76304,Neurology,12,3.4
D76305,Cardiology,8,2.08
D76306,Pediatrics,27,4.32
D76307,Gastroenterology,14,1.35
D76308,Gastroenterology,22,3.19
D76309,Pediatrics,6,2.81
D76310,Pediatrics,29,1.67
D76311,Cardiology,6,2.9
D76312,Cardiology,40,2.85
D76313,Orthopedics,4,2.7
D76314,Cardiology,40,1.82
D76315,Gastroenterology,24,2.16
D76316,Gastroenterology,19,3.39
D76317,Urology,19,1.87
D76318,Orthopedics,32,1.86
D76319,Pediatrics,38,2.38
D76320,Neurology,40,2.95
D76321,Urology,21,3.13
D76322,Emergency,37,1.44
D76323,Orthopedics,23,2.69
D76324,Gastroenterology,17,3.08
D76325,Cardiology,31,3.17
D76326,Neurology,38,2
D76327,Orthopedics,3,3.84
D76328,Oncology,35,2.85
D76329,Emergency,9,3.07
D76330,Pediatrics,12,2.89
D76331,Gastroenterology,9,3.52
D76332,Gastroenterology,31,1.4
D76333,Pediatrics,21,2.07
D76334,Orthopedics,40,2
D76335,Orthopedics,39,3.96
D76336,Neurology,36,2.47
D76337,Urology,35,1.32
D76338,Gastroenterology,22,3.43
D76339,Cardiology,6,3.24
D76340,Gastroenterology,15,4.26
D76341,Neurology,28,1.43
D76342,Cardiology,11,1.45
D76343,Gastroenterology,10,2.61
D76344,Emergency,39,3.76
D76345,Neurology,31,3.33
D76346,Emergency,20,3.44
D76347,Emergency,4,1.89
D76348,Orthopedics,12,3.01
D76349,Oncology,27,3.63
D76350,Oncology,6,3.98
D76351,Pediatrics,36,4.53
D76352,Orthopedics,37,3.29
D76353,Gastroenterology,22,2.98
D76354,Pediatrics,25,4.35
D76355,Pediatrics,32,3.87
D76356,Orthopedics,13,2.89
D76357,Neurology,13,2.05
D76358,Cardiology,30,1.22
D76359,Pediatrics,29,1.18
D76360,Urology,33,2.23
D76361,Emergency,31,4.4
D76362,Neurology,31,1.52
D76363,Cardiology,30,1.63
D76364,Gastroenterology,14,2.47
D76365,Oncology,23,4.19
D76366,Emergency,36,4.08
D76367,Pediatrics,33,3.1
D76368,Oncology,28,4.45
D76369,Oncology,40,2.94
D76370,Oncology,32,1.01
D76371,Orthopedics,26,1.71
D76372,Neurology,4,1.07
D76373,Orthopedics,23,1.55
D76374,Emergency,14,1.23
D76375,Cardiology,33,1.34
D76376,Emergency,5,1.85
D76377,Orthopedics,10,4.01
D76378,Urology,9,3.72
D76379,Pediatrics,8,2.54
D76380,Neurology,13,1.95
D76381,Orthopedics,13,4.16
D76382,Cardiology,2,1.5
D76383,Neurology,22,2.6
D76384,Cardiology,34,3.19
D76385,Pediatrics,37,2.19
D76386,Gastroenterology,37,1.41
D76387,Urology,12,2.78
D76388,Oncology,5,3.14
D76389,Pediatrics,33,2.37
D76390,Orthopedics,22,2.55
D76391,Oncology,28,4.45
D76392,Pediatrics,11,3.64
D76393,Emergency,37,4.63
D76394,Orthopedics,23,4.52
D76395,Neurology,36,4.14
D76396,Urology,11,4.68
D76397,Orthopedics,39,1.52
D76398,Neurology,23,4.01
D76399,Orthopedics,13,1.14
D76400,Urology,23,4.16
D76401,Pediatrics,14,4.43
D76402,Urology,33,4.04
D76403,Oncology,17,4.55
D76404,Urology,15,2.66
D76405,Urology,7,4.03
D76406,Neurology,38,2.42
D76407,Urology,30,1.62
D76408,Gastroenterology,28,2.32
D76409,Cardiology,22,1.86
D76410,Gastroenterology,3,3.14
D76411,Pediatrics,1,1.84
D76412,Emergency,3,4.84
D76413,Orthopedics,36,3.23
D76414,Orthopedics,32,1.04
D76415,Emergency,14,4.45
D76416,Cardiology,35,3.78
D76417,Neurology,22,2.68
D76418,Cardiology,22,1.9
D76419,Emergency,28,3.57
D76420,Oncology,5,2.56
D76421,Emergency,21,1.87
D76422,Emergency,5,3.16
D76423,Gastroenterology,5,1.7
D76424,Orthopedics,23,1.32
D76425,Pediatrics,3,3.36
D76426,Emergency,3,1.84
D76427,Emergency,9,1.85
D76428,Gastroenterology,9,3.9
D76429,Urology,26,4.76
D76430,Cardiology,11,2.23
D76431,Gastroenterology,32,1.43
D76432,Orthopedics,19,2.62
D76433,Emergency,29,2.13
D76434,Emergency,22,2.31
D76435,Oncology,7,4.67
D76436,Orthopedics,29,2.9
D76437,Orthopedics,14,1.97
D76438,Gastroenterology,17,4.1
D76439,Emergency,39,3.63
D76440,Pediatrics,12,3.28
D76441,Neurology,27,2.02
D76442,Oncology,9,2.97
D76443,Emergency,13,4.81
D76444,Neurology,3,4.5
D76445,Pediatrics,16,1.27
D76446,Cardiology,33,2.01
D76447,Emergency,5,3.3
D76448,Cardiology,23,1.31
D76449,Emergency,39,3.58
D76450,Oncology,35,3.7
D76451,Orthopedics,15,2.56
D76452,Oncology,37,1.52
D76453,Neurology,16,1.17
D76454,Pediatrics,5,2.28
D76455,Urology,40,3.4
D76456,Gastroenterology,16,3.05
D76457,Neurology,4,3.27
D76458,Neurology,9,2.78
D76459,Pediatrics,13,1.64
D76460,Emergency,23,1.78
D76461,Cardiology,4,4.59
D76462,Cardiology,24,3.79
D76463,Orthopedics,29,3.86
D76464,Emergency,31,2.8
D76465,Urology,11,1.37
D76466,Urology,2,3.53
D76467,Urology,31,4.02
D76468,Emergency,13,3.31
D76469,Gastroenterology,31,4.78
D76470,Oncology,24,3.02
D76471,Orthopedics,11,2.77
D76472,Neurology,12,4.6
D76473,Oncology,14,1.24
D76474,Emergency,24,2.12
D76475,Oncology,35,4.84
D76476,Gastroenterology,7,3.41
D76477,Urology,18,1.51
D76478,Oncology,27,1.4
D76479,Emergency,26,4.36
D76480,Orthopedics,15,2.98
D76481,Neurology,35,2.94
D76482,Oncology,19,4.93
D76483,Oncology,6,1.69
D76484,Oncology,38,2.75
D76485,Oncology,28,4.28
D76486,Neurology,4,4.68
D76487,Emergency,36,2.31
D76488,Pediatrics,15,4.46
D76489,Oncology,5,1.86
D76490,Pediatrics,9,1.11
D76491,Neurology,24,1.39
D76492,Emergency,10,2.33
D76493,Cardiology,34,2.13
D76494,Gastroenterology,38,2.92
D76495,Pediatrics,10,4.02
D76496,Emergency,30,3.01
D76497,Orthopedics,17,3.67
D76498,Cardiology,2,2.01
D76499,Oncology,25,2.45
D76500,Neurology,32,3.24
D76501,Neurology,31,4.31
D76502,Emergency,4,4.16
D76503,Urology,6,2.06
D76504,Cardiology,38,2.41
D76505,Urology,30,4.18
D76506,Neurology,33,3.01
D76507,Neurology,34,3.46
D76508,Oncology,9,3.66
D76509,Oncology,4,2.96
D76510,Pediatrics,24,3.76
D76511,Neurology,15,4.35
D76512,Oncology,33,2.87
D76513,Orthopedics,20,3.74
D76514,Pediatrics,15,4.99
D76515,Cardiology,40,2.98
D76516,Urology,20,2.39
D76517,Cardiology,15,3.24
D76518,Gastroenterology,15,2.12
D76519,Urology,6,2.58
D76520,Emergency,32,4
D76521,Cardiology,16,2.08
D76522,Orthopedics,1,3.1
D76523,Gastroenterology,16,4.79
D76524,Emergency,36,3.48
D76525,Urology,9,4.32
D76526,Neurology,17,2.23
D76527,Neurology,38,4.49
D76528,Pediatrics,31,3.27
D76529,Orthopedics,40,2.78
D76530,Cardiology,10,1.97
D76531,Cardiology,8,2.39
D76532,Orthopedics,27,1.25
D76533,Pediatrics,30,2.52
D76534,Pediatrics,18,1.47
D76535,Oncology,21,3.74
D76536,Gastroenterology,8,1.64
D76537,Orthopedics,17,2.53
D76538,Neurology,16,1.58
D76539,Oncology,39,2.69
D76540,Urology,29,1.42
D76541,Neurology,26,2.05
D76542,Cardiology,14,1.41
D76543,Pediatrics,33,2.98
D76544,Pediatrics,39,2.34
D76545,Gastroenterology,22,1.97
D76546,Orthopedics,4,2.76
D76547,Orthopedics,25,2.25
D76548,Neurology,32,2.87
D76549,Emergency,31,2.53
D76550,Gastroenterology,30,4.08
D76551,Gastroenterology,20,4.4
D76552,Oncology,34,1.3
D76553,Neurology,4,3.14
D76554,Neurology,36,1.25
D76555,Emergency,9,4.79
D76556,Pediatrics,39,2.16
D76557,Cardiology,32,3.43
D76558,Cardiology,27,1.74
D76559,Emergency,5,1.97
D76560,Gastroenterology,32,1.15
D76561,Oncology,28,3.17
D76562,Urology,20,1.33
D76563,Neurology,36,2.37
D76564,Cardiology,22,2.82
D76565,Urology,36,4.09
D76566,Neurology,38,3.25
D76567,Oncology,26,2.62
D76568,Emergency,5,3.88
D76569,Gastroenterology,20,2.95
D76570,Oncology,4,2.17
D76571,Pediatrics,20,3.48
D76572,Orthopedics,25,3.41
D76573,Oncology,31,2.36
D76574,Emergency,11,2.24
D76575,Emergency,12,3.04
D76576,Orthopedics,10,2.27
D76577,Oncology,20,2.38
D76578,Neurology,36,1.93
D76579,Emergency,25,2.05
D76580,Pediatrics,28,2.53
D76581,Urology,33,3.49
D76582,Oncology,31,2.4
D76583,Emergency,9,2
D76584,Orthopedics,17,5
D76585,Gastroenterology,12,3.32
D76586,Neurology,35,3.75
D76587,Neurology,31,4.78
D76588,Orthopedics,19,2.57
D76589,Neurology,1,1.27
D76590,Urology,12,1.93
D76591,Pediatrics,28,3.68
D76592,Oncology,13,4.15
D76593,Emergency,3,4.2
D76594,Urology,15,3.43
D76595,Pediatrics,6,2.26
D76596,Cardiology,27,4.24
D76597,Emergency,3,4.04
D76598,Neurology,8,3.33
D76599,Neurology,9,2.57
D76600,Pediatrics,37,4.86
D76601,Gastroenterology,23,1.43
D76602,Gastroenterology,18,4.72
D76603,Urology,19,3.47
D76604,Gastroenterology,16,3.23
D76605,Neurology,40,4.43
D76606,Oncology,7,2.74
D76607,Urology,11,4.36
D76608,Neurology,40,2.58
D76609,Oncology,5,1.52
D76610,Pediatrics,13,2.67
D76611,Pediatrics,32,4.9
D76612,Urology,19,3.32
D76613,Urology,1,3.89
D76614,Oncology,8,3.21
D76615,Gastroenterology,17,2.28
D76616,Emergency,5,3.26
D76617,Urology,12,3.57
D76618,Neurology,40,3.24
D76619,Emergency,27,3.19
D76620,Emergency,5,3.2
D76621,Orthopedics,18,2.75
D76622,Orthopedics,6,2.25
D76623,Gastroenterology,7,4.61
D76624,Emergency,39,3.47
D76625,Pediatrics,18,3.24
D76626,Orthopedics,34,3.34
D76627,Pediatrics,23,4.7
D76628,Orthopedics,27,3.14
D76629,Emergency,3,3.25
D76630,Emergency,9,3.64
D76631,Pediatrics,36,4.66
D76632,Oncology,34,2.44
D76633,Gastroenterology,26,2.99
D76634,Gastroenterology,34,3.68
D76635,Orthopedics,40,2.29
D76636,Neurology,15,1.05
D76637,Gastroenterology,33,2.52
D76638,Cardiology,4,4
D76639,Orthopedics,30,4.23
D76640,Orthopedics,16,1.03
D76641,Urology,6,3.72
D76642,Emergency,27,1.02
D76643,Pediatrics,12,4.07
D76644,Gastroenterology,30,4.96
D76645,Emergency,32,4.74
D76646,Emergency,24,4.24
D76647,Orthopedics,28,2.57
D76648,Orthopedics,34,1.47
D76649,Emergency,22,2.87
D76650,Gastroenterology,17,3.45
D76651,Emergency,14,4.54
D76652,Oncology,15,4.94
D76653,Urology,15,3.51
D76654,Urology,8,3.87
D76655,Orthopedics,14,4.7
D76656,Orthopedics,1,1.01
D76657,Pediatrics,1,1.47
D76658,Oncology,17,4.46
D76659,Oncology,37,2.58
D76660,Urology,13,3.02
D76661,Pediatrics,14,3.22
D76662,Oncology,16,4.75
D76663,Pediatrics,22,4.19
D76664,Urology,21,2.16
D76665,Emergency,38,1.5
D76666,Neurology,35,1.18
D76667,Neurology,19,1.57
D76668,Neurology,14,1.16
D76669,Oncology,25,2.8
D76670,Pediatrics,14,1.27
D76671,Emergency,1,1.13
D76672,Urology,38,3.78
D76673,Orthopedics,17,4.13
D76674,Gastroenterology,22,3.77
D76675,Cardiology,26,4.49
D76676,Neurology,4,4.81
D76677,Oncology,40,4.6
D76678,Gastroenterology,40,1.74
D76679,Orthopedics,9,3.51
D76680,Oncology,27,4.13
D76681,Pediatrics,25,1.92
D76682,Urology,37,2.04
D76683,Neurology,11,2.47
D76684,Urology,4,2.14
D76685,Oncology,13,4.91
D76686,Oncology,32,3.91
D76687,Neurology,20,4.94
D76688,Neurology,17,4.04
D76689,Pediatrics,23,4.48
D76690,Orthopedics,4,1.09
D76691,Pediatrics,22,2.43
D76692,Cardiology,39,1.31
D76693,Emergency,32,2.29
D76694,Pediatrics,22,4.72
D76695,Emergency,11,4.99
D76696,Oncology,2,3.88
D76697,Cardiology,25,1.19
D76698,Cardiology,16,1.09
D76699,Gastroenterology,30,1.63
D76700,Gastroenterology,37,3.09
D76701,Gastroenterology,12,4.47
D76702,Cardiology,32,3
D76703,Urology,2,2.18
D76704,Neurology,33,3.79
D76705,Orthopedics,4,1.03
D76706,Gastroenterology,8,3.15
D76707,Neurology,28,2.53
D76708,Oncology,11,1.58
D76709,Urology,20,4.98
D76710,Urology,34,1.61
D76711,Cardiology,13,4.95
D76712,Orthopedics,16,2.12
D76713,Urology,1,1.53
D76714,Oncology,10,3.91
D76715,Oncology,13,3.79
D76716,Gastroenterology,33,4.15
D76717,Urology,17,1.85
D76718,Neurology,40,4.63
D76719,Oncology,16,2.73
D76720,Orthopedics,16,3.1
D76721,Neurology,1,3.63
D76722,Emergency,21,4.64
D76723,Urology,24,1.32
D76724,Cardiology,20,3.4
D76725,Gastroenterology,14,1.92
D76726,Cardiology,1,4.82
D76727,Orthopedics,22,1.05
D76728,Oncology,7,3.73
D76729,Oncology,37,1.36
D76730,Cardiology,32,1.02
D76731,Emergency,4,2.24
D76732,Cardiology,16,4.21
D76733,Orthopedics,17,2.18
D76734,Urology,30,4.84
D76735,Cardiology,34,3.46
D76736,Pediatrics,40,4.52
D76737,Emergency,7,3.63
D76738,Gastroenterology,20,3.9
D76739,Emergency,33,2.18
D76740,Cardiology,36,3.41
D76741,Pediatrics,12,4.97
D76742,Urology,15,2.53
D76743,Orthopedics,15,2.03
D76744,Orthopedics,20,2.44
D76745,Cardiology,17,3.88
D76746,Urology,29,1.48
D76747,Pediatrics,24,4.33
D76748,Orthopedics,15,1.77
D76749,Gastroenterology,12,3.36
D76750,Cardiology,19,1.48
D76751,Cardiology,13,2.37
D76752,Orthopedics,33,1.95
D76753,Urology,30,3.65
D76754,Cardiology,7,3.37
D76755,Pediatrics,18,2.16
D76756,Cardiology,25,4.43
D76757,Gastroenterology,12,4.87
D76758,Gastroenterology,34,3.28
D76759,Oncology,21,1.23
D76760,Pediatrics,7,3.82
D76761,Emergency,30,4.98
D76762,Urology,16,4.71
D76763,Orthopedics,39,1.71
D76764,Neurology,22,2.12
D76765,Neurology,16,2.43
D76766,Pediatrics,5,2.4
D76767,Orthopedics,9,2.52
D76768,Orthopedics,28,3.74
D76769,Neurology,31,1.6
D76770,Emergency,20,2.28
D76771,Emergency,18,3.68
D76772,Pediatrics,17,1.21
D76773,Emergency,30,3.37
D76774,Emergency,36,3.41
D76775,Neurology,14,1.7
D76776,Oncology,25,4.56
D76777,Cardiology,40,3.63
D76778,Neurology,4,1.45
D76779,Neurology,2,2.7
D76780,Oncology,30,4.9
D76781,Cardiology,26,4.89
D76782,Orthopedics,11,4.69
D76783,Emergency,6,4.29
D76784,Cardiology,38,2.1
D76785,Gastroenterology,19,4.39
D76786,Gastroenterology,19,3.1
D76787,Oncology,11,4.41
D76788,Urology,6,4.22
D76789,Urology,29,4.3
D76790,Cardiology,14,1.17
D76791,Gastroenterology,10,3.97
D76792,Urology,37,3.28
D76793,Orthopedics,26,1.43
D76794,Pediatrics,31,3.49
D76795,Urology,36,4.99
D76796,Cardiology,10,2.16
D76797,Emergency,26,4.53
D76798,Oncology,10,2.86
D76799,Urology,20,3.69
D76800,Cardiology,21,3.15
D76801,Gastroenterology,18,3.35
D76802,Oncology,12,3.35
D76803,Pediatrics,13,3.15
D76804,Orthopedics,4,3.74
D76805,Emergency,27,4.07
D76806,Neurology,9,2.5
D76807,Oncology,28,1.28
D76808,Neurology,11,1.89
D76809,Gastroenterology,10,1.72
D76810,Oncology,27,2.63
D76811,Cardiology,28,3.93
D76812,Pediatrics,10,4.15
D76813,Gastroenterology,28,3.45
D76814,Urology,40,1.65
D76815,Orthopedics,3,4.6
D76816,Pediatrics,15,4.12
D76817,Emergency,33,3.98
D76818,Neurology,17,3.48
D76819,Orthopedics,27,1.94
D76820,Urology,36,4.03
D76821,Neurology,23,4.16
D76822,Pediatrics,28,1.51
D76823,Emergency,27,2.4
D76824,Oncology,19,1.7
D76825,Orthopedics,10,1.02
D76826,Orthopedics,14,1.45
D76827,Oncology,18,1.28
D76828,Neurology,1,2.32
D76829,Neurology,2,2.28
